pond_id,cycle_id,measured_date,morning_temperature,evening_temperature,morning_do,evening_do,morning_salinity,evening_salinity,morning_pH,evening_pH,transparency,turbidity,ammonia,nitrate,nitrite,alkalinity,hardness,calcium,magnesium,carbonate,bicarbonate,tom,total_plankton_
32702,16250,2022-08-26,27.5,29.5,4.54,5.71,34.9,35.35,7.82,,,,,,,,,,,,,,
31463,18834,2022-07-14,25.0,27.0,,,30.0,,7.8,8.6,37.5,,,,,,,,,,,,
31878,21019,2022-06-25,27.0,30.0,,,29.0,,8.0,8.2,65.0,,,,,,,,,,,,
31876,20976,2022-06-06,28.0,29.0,,,29.0,,8.3,8.3,60.0,,,,,,,,,,,,
21966,14289,2021-05-21,28.4,29.5,5.57,5.46,21.0,,7.82,8.12,30.0,,,,,,,,,,,,1840000.0
32236,18325,2022-08-31,25.981,28.73,5.31,5.643,29.318,29.341,7.52,7.704,,,,,,,,,,,,,
37065,20834,2023-01-11,26.8,28.7,4.2,4.7,16.0,16.0,8.17,8.26,37.5,,,,,,,,,,,,
32233,7616,2022-07-20,27.298,27.35,4.196,6.973,15.557,15.369,8.083,,,,,,,,,,,,,,
33364,12491,2022-06-24,,,,,,,8.0,,33.0,,,,,,,,,,,,
33358,20521,2022-12-04,,,,,6.0,,8.1,,50.0,,,,,125.0,,,,,,,
7368,19050,2023-04-17,,,,,25.0,25.0,8.4,8.5,,,,,,,,,,,,,
14352,16215,2022-12-10,,,,3.6,,,,7.6,35.0,,,,,,,,,,,,
34689,19600,2023-03-05,29.1,30.6,3.5,5.066666667,,,,,25.0,,,,,,,,,,,,
36834,18253,2022-11-23,28.2,29.9,5.26,4.4,32.0,,7.81,,,,,,,,,,,,,,
38263,19372,2023-04-05,,,,,30.0,,7.9,8.1,50.0,,,,,,,,,,,,
31480,18609,2022-07-25,,,,,,,,,,,,,,,,,,,,,
33270,15802,2022-08-19,27.1,28.5,4.51,5.07,26.0,26.0,7.72,8.29,,,,,,,,,,,,,
32180,18653,2022-11-01,26.77,29.364,4.73,5.672,22.6,22.574,7.69,,,,,,,,,,,,,,
19194,17717,2021-10-02,28.8,31.3,6.4,7.54,38.0,38.0,7.7,,30.0,,,,,,,,,,,,
7370,20739,2023-01-16,29.1,30.0,4.47,4.31,24.0,24.0,7.6,,40.0,,,,,,,,,,,,
6738,16611,2022-04-06,,,,,,,7.7,,,,0.0,25.0,4.0,90.0,,,,,,,
7367,17475,2023-03-15,,,,,27.0,27.0,8.3,8.6,,,,,,,,,,,,,
31466,21089,2022-11-20,,,,,30.0,,,,,,,,,,,,,,,,
38760,21020,2023-02-26,,,,,,,7.8,8.1,,,,,,,,,,,,,
12521,18921,2021-07-26,26.0,29.0,,,,,8.3,,47.5,,,,,,,,,,,,
38248,21024,2023-04-20,,30.3,,6.42,27.0,,8.0,8.2,55.0,,,,0.12,,,,,,,,1052500.0
38514,14220,2023-04-05,27.265,30.625,4.117,4.341,20.101,18.793,7.483,,,,,,,,,,,,,,
34728,18535,2023-04-27,27.5,28.266666667,5.45,5.466666667,,,7.55,7.5,40.0,,,,,,,,,,,,
12273,17831,2022-04-11,28.898,31.988,2.208,4.046,21.025,19.158,8.119,,,,,,,,,,,,,,
7364,20750,2023-03-08,,,,,27.0,27.0,8.3,8.3,,,,,,,,,,,,,
38758,17941,2023-06-03,,,,,,,7.7,,,,,,,,,,,,,,
34690,20665,2023-02-19,29.2,30.2,4.566666667,5.6,,,,,30.0,,,,,,,,,,,,
31465,15772,2023-01-12,27.0,30.0,,,21.0,,7.4,7.7,32.5,,,,,,,,,,,,
34700,7615,2023-02-01,30.8,32.433333333,4.366666667,6.116666667,,,,,45.0,,,,,,,,,,,,
32247,18924,2022-07-21,28.199,29.154,3.266,6.032,15.717,15.763,7.591,,,,,,,,,,,,,,
21967,16666,2021-05-22,28.2,29.7,5.79,5.5,22.0,,7.78,8.15,25.0,,,,,,,,,,,,
39157,16483,2023-06-02,28.83,30.7,5.62,6.9,25.67,25.46,7.64,,,,,,,,,,,,,,
32228,16509,2022-11-03,,31.273,,6.083,,16.476,,,,,,,,,,,,,,,
31329,16064,2022-06-27,27.8,28.5,6.2,6.0,16.5,16.2,8.5,8.0,,,,,,,,,,,,,
14351,17112,2022-11-29,,,,3.7,,,,7.2,30.0,,,,,,,,,,,,
34697,16054,2022-09-03,23.0,24.8,6.633333333,8.65,,,8.6,8.8,50.0,,,,,,,,,,,,
36250,21659,2022-07-28,,,,,16.0,,8.0,,40.0,,,,,,,,,,,,
12542,14822,2022-06-08,26.6,29.6,,,,,8.2,8.4,41.666666667,,,,,,,,,,,,
34689,19600,2023-03-16,24.0,25.4,4.0,4.95,,,,,40.0,,,,,,,,,,,,
25578,20742,2022-11-17,28.0,,,,15.0,,7.7,,,,,,,,,,,,,,
32252,21892,2022-07-07,29.25,30.776,4.843,8.182,18.636,17.641,8.288,8.445,,,,,,,,,,,,,
12545,10714,2022-05-23,27.6,30.8,,,,,8.4,8.8,81.666666667,,,,,,,,,,,,
34727,16136,2023-01-31,31.7,31.1,4.8,5.7,,,8.1,8.3,70.0,,,,,,,,,,,,
34723,17880,2022-08-22,23.1,23.7,4.7,6.5,,,7.7,7.2,45.0,,0.08,,0.021,,,,,,,,
19174,15490,2022-07-17,,,,,17.0,17.0,8.5,,40.0,,,,,,,,,,,,
34695,15288,2023-02-04,30.166666667,32.533333333,2.466666667,2.05,,,,,15.0,,,,,,,,,,,,
38476,9095,2023-05-09,29.33,30.28,4.65,7.24,20.92,20.24,8.39,,,,,,,,,,,,,,
7369,17721,2023-03-26,,,,,26.0,26.0,8.4,8.5,,,,,,,,,,,,,
24265,17403,2023-05-16,26.3,28.0,,,4.0,4.0,7.9,,40.0,,,,,,,,,,,,
31460,15308,2022-10-29,27.0,29.0,,,29.0,,8.1,8.3,110.0,,,,,,,,,,,,
33317,16802,2022-04-29,,,,,12.0,,8.0,,40.0,,,,,100.0,,,,,,,
34725,16154,2023-01-01,29.0,29.2,4.8,4.0,,,7.5,7.6,25.0,,,,,,,,,,,,
34724,15505,2022-08-03,23.8,24.9,4.8,6.6,,,7.9,7.9,75.0,,,,,,,,,,,,
37707,20671,2023-04-11,29.0,30.0,7.5,7.2,11.0,10.0,8.3,8.5,32.5,,,,,,,,,,,,
20920,21598,2022-08-23,27.3,,4.92,,25.0,,7.38,,40.0,,,,,,,,,,,,
34718,19048,2023-02-01,29.1,30.3,3.566666667,4.411111111,,,7.5,7.666666667,35.0,,,,,,,,,,,,
7371,15868,2022-11-13,29.1,32.3,4.2,4.93,27.0,26.6,7.81,8.49,28.0,,,,,,,,,,,,
7367,19044,2022-12-05,30.3,32.6,3.98,6.9,26.0,25.0,7.3,8.0,48.0,,,,,,,,,,,,250000.0
21967,16666,2021-07-07,26.2,27.1,5.22,5.41,32.0,,7.83,8.81,35.0,,,,0.08,125.0,5142.5,335.0,1050.0,0.0,125.0,84.8,1020000.0
21967,16666,2021-07-22,28.4,29.2,5.27,4.66,33.0,,7.77,8.4,40.0,,,,,,,,,,,,
35546,18395,2022-11-13,28.444,29.908,7.463,7.218,15.519,15.013,7.799,,37.5,,,,,,,,,,,,
34776,19872,2022-06-26,,,,,22.0,,8.1,,20.0,,,,,,,,,,,,
12273,17831,2022-05-02,29.082,31.408,8.322,9.183,19.937,18.536,8.072,,40.0,,,,,,,,,,,,
24265,17403,2023-03-06,,30.0,,,,5.0,,8.3,50.0,,,,,,,,,,,,
12547,18326,2022-06-10,26.5,29.6,,,,,8.1,8.6,34.666666667,,,,,,,,,,,,
31256,19124,2022-09-17,28.0,,,,20.0,,7.54,,40.0,,,,,,,,,,,,
21974,18403,2021-07-02,27.3,,5.71,,27.0,,7.67,8.28,30.0,,,,,125.0,5003.0,230.0,1080.0,0.0,125.0,92.727,0.0
34731,16167,2022-11-01,28.9,30.433333333,3.8,3.4,,,7.2,7.3,25.0,,,,,,,,,,,,
34727,15970,2022-07-19,23.1,24.5,6.9,7.6,,,8.5,8.5,120.0,,,,,,,,,,,,
25400,17437,2022-09-28,28.9,,8.6,,18.0,,8.0,,30.0,,,,,,,,,,,,
7367,19044,2022-10-22,29.2,31.4,3.73,5.87,29.0,29.0,8.2,8.5,20.0,,,1.0,,168.0,5970.765,333.0,1248.0,,,,
37065,20834,2023-03-09,27.4,29.2,4.6,5.1,18.0,18.0,7.74,8.12,32.5,,,,,,,,,,,,
31329,16064,2022-05-20,27.6,29.6,6.25,5.6,15.3,15.0,8.5,8.45,,,,,,,,,,,,,
31451,14583,2022-06-22,26.0,29.0,,,30.0,30.0,8.0,8.3,75.0,,,,,,,,,,,,
1,12866,2023-02-20,28.8,30.1,,,17.0,15.0,7.81,8.36,37.5,,,,,,,,,,,,
34732,16575,2023-02-16,29.7,31.2,4.3,6.75,,,,,70.0,,,,,,,,,,,,
27258,17720,2022-05-09,29.0,30.0,,,22.0,22.0,7.9,8.0,27.5,,,,,,,,,,,,
31463,19307,2022-11-25,28.0,29.0,,,30.0,,8.8,9.1,40.0,,,,,,,,,,,,
38364,15307,2023-03-09,27.835,30.814,5.769,7.784,14.349,13.0285,7.696,,69.0,,,,,80.0,,200.0,500.0,,,,420000.0
34719,18148,2023-01-06,29.5,31.6,4.333333333,3.4,,,7.5,7.3,30.0,,,,,,,,,,,,
36823,18190,2023-01-25,29.2,30.4,3.89,3.6,26.7,,7.51,,30.0,,0.029,17.5,0.0,84.0,5750.0,400.0,1409.0,0.0,84.0,243.0,860001.4
21967,16666,2021-06-02,29.2,30.6,4.98,5.17,26.0,,7.79,8.18,,,,,0.6,140.0,3832.3,175.0,828.0,10.0,130.0,,120000.0
34977,19696,2022-09-16,27.4,,5.66,,25.0,,7.49,,40.0,,0.02,,,,,,,,,,
32637,15804,2022-10-23,30.0,31.0,,,35.0,,9.2,9.3,57.5,,,,,,,,,,,,
25578,20742,2022-12-25,27.0,,,,9.0,,7.5,,,,,,,,,,,,,,
21963,22532,2021-06-15,28.6,28.3,5.22,5.38,30.0,,7.63,8.0,35.0,,,,,,,,,,,,
13269,13451,2022-07-12,,,,,16.0,16.0,8.7,,42.5,,,,0.04,162.0,3250.0,550.0,2700.0,32.0,130.0,94.0,100000.0
38365,18238,2023-04-13,27.225,31.352,6.341,7.195,10.219,11.577,7.552,,30.0,,,,,,,,,,,,
32228,16509,2022-11-26,,28.659,,7.2585,,11.0595,,,,,,,,,,,,,,,
31471,12853,2022-07-23,27.0,29.0,,,29.0,,7.8,8.9,45.0,,,,,,,,,,,,
37801,16626,2023-04-04,29.211,32.261,3.478,5.209,15.625,15.775,8.82,,,,,,,,,,,,,,
33516,16159,2022-07-02,,,,,,16.0,,8.3,25.0,,,,,145.0,,,,,,,
33516,16159,2022-08-31,,,,,10.0,,7.8,,15.0,,,,,110.0,,,,,,,
38761,20075,2023-03-08,,,,,,,7.9,,,,,,,,,,,,,,
31444,19214,2022-05-20,28.0,30.0,,,31.0,31.0,8.2,8.4,80.0,,,,,,,,,,,,
36969,22535,2023-04-06,29.658,30.204,4.11,4.174,18.422,17.475,7.841,,,,,,,,,,,,,,
18355,13308,2021-11-23,28.0,28.0,5.16,4.9,,26.0,7.67,8.01,,,0.035,3.0,0.14,132.0,4800.0,1100.0,3700.0,4.0,128.0,57.0,0.0
38263,19372,2023-05-07,,30.2,,5.55,26.0,,7.8,7.9,35.0,,,,,,,,,,,,
38467,17882,2023-05-17,25.865,30.724,4.613,5.719,21.083,16.912,8.34,8.094,,,,,,,,,,,,,
7387,20662,2022-10-20,28.0,27.3,5.12,5.36,27.0,27.0,8.1,8.4,30.0,,,,,,,,,,,,495000.0
33523,15812,2022-10-25,27.8,31.3,5.65,5.2,32.0,32.0,7.84,8.37,62.5,,,,,,,,,,,,56.0
34728,18535,2023-05-07,25.8,27.1,4.9,5.4,,,7.0,7.6,50.0,,,,,,,,,,,,
30609,19068,2022-12-07,28.4,29.8,5.7,,,13.0,7.89,,50.0,,,,,,,,,,,,
34187,11081,2022-09-19,30.895,32.444,6.819,7.075,9.606,9.358,8.706,,,,,,,,,,,,,,
19651,21098,2021-12-04,,29.5,,4.44,29.0,29.0,7.9,,20.0,,,,,,,,,,,,
4,21660,2022-01-31,30.418,32.751,5.25,7.021,17.442,16.224,9.032,9.248,65.0,,,,,,,,,,,,
31462,16272,2022-11-21,30.0,32.0,,,30.0,,8.8,9.1,77.5,,,,,,,,,,,,
37100,14438,2023-02-27,28.056,30.1,4.173,5.36,15.199,16.5,8.477,,,,,,,,,,,,,,
12273,17831,2022-04-07,,32.786,,3.475,,19.559,,,,,,,,,,,,,,,
32250,17729,2022-06-14,27.0,29.6,6.8,7.5,22.0,23.0,7.9,8.0,,,,,,,,,,,,,
32216,19529,2022-05-06,28.3,31.3,7.61,8.79,7.72,7.26,8.16,,,,,,,,,,,,,,
19651,21098,2021-11-08,,32.45,,4.81,29.0,29.0,7.9,,30.0,,,,,,,,,,,,
18356,18911,2021-12-27,28.0,30.0,4.81,4.54,,27.0,7.69,8.05,,,,,,,,,,,,,
4,21660,2022-03-24,28.569,30.95,4.338,4.927,14.07,13.667,7.604,8.538,32.5,,0.019,15.0,,76.0,,480.0,661.0,,76.0,63.0,270000.0
31462,16272,2022-11-10,,,,,30.0,,8.0,8.1,,,,,,,,,,,,,
20913,12357,2022-10-19,26.6,,5.45,,26.0,,7.66,,40.0,,0.028,,1.8,115.0,,,,,115.0,111.0,255000.0
7366,20610,2022-09-16,,,,,29.0,29.0,8.4,8.4,,,,,,,,,,,,,
38465,18817,2023-05-29,26.693,26.867,4.276,3.701,22.309,22.843,8.348,8.41,,,,,,,,,,,,,
34696,15487,2022-08-09,24.0,25.4,5.9,7.9,,,8.1,8.1,85.0,,,,0.02,,,,,,,,
34696,15487,2022-08-24,22.4,24.0,4.9,7.916666667,,,8.4,8.666666667,45.0,,,,,,,,,,,,
32249,22307,2022-06-16,28.5,,7.0,,19.0,,8.0,,,,,,,,,,,,,,
32273,17063,2022-09-02,28.5,30.0,3.65,,10.7,11.0,7.58,,,,,,,,,,,,,,
31461,15782,2022-12-21,28.0,30.0,,4.8,25.0,,7.6,8.3,27.5,,,,,,,,,,,,
38763,21347,2023-02-16,,,,,,,8.0,,,,,,,,,,,,,,
38465,18817,2023-04-27,29.88,32.11,5.392,5.583,22.118,24.798,8.116,8.13,,,,,,,,,,,,,
36099,17743,2022-12-01,28.0,,,,34.0,,7.7,,35.0,,,,,,,,,,,,
31651,15402,2022-02-17,,,,,,,,,,,0.5,,0.01,110.0,,,,,,,
34733,19303,2022-11-25,28.8,30.9,4.85,3.416666667,,,6.7,,45.0,,,,,,,,,,,,
13251,19615,2022-12-23,28.5,29.6,,,13.0,15.0,8.1,8.31,55.0,,,,,,,,,,,,
20917,12857,2022-09-20,26.2,,5.46,,23.0,,7.62,,50.0,,,,,,,,,,,,
32324,17640,2022-08-08,,,,,9.0,,7.9,,22.0,,,,,120.0,,,,,,,
38481,17742,2023-03-16,29.83,32.13,6.33,6.62,21.19,19.96,8.04,,,,,,,,,,,,,,
34715,22184,2022-11-07,28.3,29.3,5.2,5.1,,,8.4,8.4,65.0,,,,,,,,,,,,
31447,16267,2022-12-04,27.0,29.0,,,29.0,,7.6,8.0,30.0,,,,,,,,,,,,
13251,20936,2022-07-19,28.31,29.93,5.54,5.66,12.0,12.0,8.6,8.8,40.0,,,,,,,,,,,,
34694,15819,2023-01-10,29.7,31.433333333,5.0,5.766666667,,,8.1,8.4,65.0,,,,,,,,,,,,
34691,14094,2023-01-12,30.366666667,29.5,5.416666667,4.633333333,,,7.9,7.8,35.0,,,,,,,,,,,,
32305,16708,2022-05-10,30.098,32.375,7.658,8.98,7.146,7.075,7.598,,,,,,,,,,,,,,
34723,17880,2022-10-21,27.8,29.4,5.166666667,4.7,,,7.4,6.1,55.0,,0.23,,0.22,,,,,,,,
25398,16155,2022-05-12,28.5,30.2,6.3,8.7,16.0,16.0,7.6,8.28,80.0,,,,,,,,,,,,
34733,20841,2023-02-02,32.1,33.2,4.2,5.8,,,,,55.0,,,,,,,,,,,,
13252,19874,2023-01-07,28.4,31.0,,,12.0,12.0,8.05,8.39,37.5,,,,,,,,,,,,
13252,19874,2023-01-25,27.796,27.926,7.96,6.156,10.0,10.0,7.559,7.84,,,,,,,,,,,,,
7384,17456,2022-10-09,,,,,,,,,,,,,,,,,,,,,
27258,17720,2022-03-18,28.0,32.0,,,22.0,22.0,8.1,8.2,42.5,,,,,,,,,,,,
34727,15970,2022-07-21,24.0,25.6,6.9,7.5,,,8.4,8.5,100.0,,,,,,,,,,,,
4,21660,2022-02-23,27.095,30.12,4.061,5.766,25.768,23.67,7.927,8.513,37.5,,,,,,,,,,,,
14349,12863,2023-01-13,,,,,,,,,75.0,,,,,,,,,,,,
32640,16393,2022-07-13,27.0,28.0,,,31.0,,8.1,8.1,50.0,,,,,,,,,,,,
36832,20660,2022-11-17,28.4,30.4,5.45,5.27,35.0,,8.05,,,,,,,,,,,,,,
38261,17439,2023-05-11,,27.4,,6.27,27.0,,7.8,7.8,52.5,,,,2.0,,,,,,,,160000.0
34694,15819,2023-03-15,24.2,24.3,5.0,5.2,28.0,,,,,,,,,,,,,,,,
24265,17403,2023-04-20,29.0,31.0,,,5.0,3.0,8.1,,35.0,,,,,,,,,,,,
34689,19600,2022-12-28,29.5,31.4,4.5,6.2,,,8.4,8.6,,,,,,,,,,,,,
37061,21182,2023-03-16,27.3,28.9,5.1,6.0,15.0,15.0,7.7,8.0,32.5,,,,,,,,,,,,
18350,19315,2021-11-28,28.0,29.0,5.4,4.72,,24.0,7.68,8.0,,,,,,,,,,,,,
37100,14438,2023-03-28,28.525,30.229,4.139,5.19,18.102,17.957,8.184,,,,,,,,,,,,,,
34697,16054,2022-08-04,23.2,25.4,5.9,6.2,18.2,,8.4,8.1,70.0,,,,,,,,,,,,
1,12866,2023-01-27,25.9,28.6,,,18.0,18.0,7.91,8.3,37.5,,,,,,,,,,,,
32250,19671,2022-11-17,29.868,30.989,6.495,6.307,10.209,10.607,7.451,,,,,,,,,,,,,,
12542,14822,2022-05-18,28.4,29.4,,,,,8.7,8.9,99.333333333,,,,,,,,,,,,
34187,11081,2022-07-29,26.922,28.52,4.596,7.415,16.633,15.912,8.037,,,,,,,,,,,,,,
34731,18142,2023-03-31,27.1,28.433333333,7.7,6.683333333,,,7.1,7.3,40.0,,,,,,,,,,,,
35566,17405,2023-01-12,27.1,29.2,4.9,4.2,16.0,15.0,7.6,8.4,32.5,,,,,100.0,,160.0,500.0,,,,100.01
32638,15498,2022-06-05,27.0,30.0,,,30.0,30.0,8.0,8.0,110.0,,,,,,,,,,,,
38365,18238,2023-04-22,27.314,30.338,7.105,7.034,12.097,12.415,7.592,7.947,35.0,,,,,,,,,,,,
33362,20550,2022-08-03,,,,,10.0,,7.8,,,,,,,140.0,,,,,,,
34727,16136,2023-04-23,28.0,29.266666667,4.1,5.766666667,,,7.7,8.466666667,75.0,,,,,,,,,,,,
31459,22536,2023-01-12,28.0,30.0,,,23.0,,7.9,8.6,30.0,,,,,,,,,,,,
4,21660,2022-03-01,27.5,30.552,6.44,7.203,25.6,23.973,7.88,8.573,30.0,,,,,,,,,,,,
19174,15490,2022-09-26,28.0,31.0,,,15.0,15.0,8.2,,35.0,,,,,,,,,,,,
37100,14438,2023-03-13,30.12,32.677,4.59,4.738,8.913,16.027,8.197,,,,,,,,,,,,,,
34687,15065,2023-01-27,27.3,29.9,5.4,5.6,,,7.7,8.0,45.0,,,,,,,,,,,,
30608,16799,2022-12-06,28.5,30.5,6.0,,,14.0,8.1,,55.0,,,,,,,,,,,,
34729,18538,2022-09-16,26.0,27.7,5.6,5.716666667,20.5,,8.3,8.5,40.0,,,,,,,,,,,,
31246,19063,2022-05-23,29.0,,,,29.0,,7.58,,40.0,,,,,,,,,,,,
32505,15773,2022-06-26,28.011,29.118,5.976,6.981,25.762,25.689,7.413,,,,,,,,,,,,,,
1,14585,2022-03-13,28.128,31.548,6.116,5.482,22.629,21.191,7.752,,37.5,,,,,,,,,,,,
32250,17729,2022-07-11,27.687,30.126,5.654,6.44,24.071,23.219,7.676,7.825,,,,,,,,,,,,,
20917,12857,2022-09-08,27.7,,5.95,,25.0,,7.51,,40.0,,,,,,,,,,,,
7385,18232,2022-12-31,25.7,,4.98,,21.0,21.0,7.6,,45.0,,1.0,66.0,4.0,169.0,,243.0,801.0,,,,157500.0
36117,16398,2022-08-22,25.0,,,,37.0,,8.3,,100.0,,,,,,,,,,,,
36117,16398,2022-10-21,28.0,,,,37.0,,7.7,,35.0,,,,,,,,,,,,
32273,17063,2022-08-04,27.1,28.3,3.85,4.31,15.0,15.3,7.85,8.2,,,,,,,,,,,,,
20923,20668,2022-10-13,27.0,,6.03,,21.0,,7.5,,40.0,,,,,,,,,,,,
36823,18190,2023-02-05,26.0,26.7,4.52,4.07,26.3,,7.2,,27.5,,,,,,,,,,,,
6,15805,2022-02-21,28.491,30.051,5.489,5.237,28.958,26.456,7.055,9.259,55.0,,,,,,,,,,,,
38261,17439,2023-05-26,,28.1,,4.12,31.0,,7.7,7.9,27.5,,,,,,,,,,,,
19173,19302,2022-09-06,27.0,30.0,,,12.0,12.0,8.3,,30.0,,,,,207.0,2550.0,600.0,1950.0,23.0,183.0,114.0,380000.0
30609,19068,2022-11-24,29.0,29.9,7.0,,,16.0,8.13,,40.0,,0.15,,0.015,136.0,,240.0,550.0,,,,
31337,20990,2022-04-15,,,4.5,4.45,,,,,,,,,,,,,,,,,
8,19313,2022-09-28,28.239,29.085,6.488,9.665,21.951,22.305,7.944,,55.0,,,,0.01,119.0,5106.0,993.0,4113.0,,119.0,86.0,7725.0
27258,17720,2022-03-15,28.0,31.0,,,22.0,22.0,8.2,8.3,42.5,,,,,,,,,,,,
21972,18937,2021-06-02,29.1,30.3,4.79,4.85,28.0,,7.59,7.97,37.5,,,,,,,,,,,,
33362,20550,2022-10-16,,,,,8.0,,7.8,,,,,,,,,,,,,,
32210,21716,2022-07-13,29.277,29.31,5.605,5.011,23.401,23.584,7.893,8.181,,,0.047,,0.1,220.0,4700.0,900.0,3800.0,0.0,220.0,109.0,825000.0
38297,15015,2023-04-23,29.3,32.1,,,18.0,21.0,7.91,7.95,,,,,,,,,,,,,
18392,19653,2021-11-09,29.0,29.0,4.49,4.8,,25.0,7.84,8.04,,,0.045,3.0,0.041,156.0,5500.0,1000.0,4500.0,8.0,148.0,71.0,0.0
19188,18134,2021-03-03,28.16,30.4,6.41,8.59,24.0,22.0,8.2,,55.0,,,,,,,,,,,,
31344,20216,2022-05-03,28.93,31.465,7.855,9.209,18.333,16.967,7.867,,30.0,,,,,,,,,,,,
36139,20956,2023-05-16,27.547,30.02,5.829,5.436,16.556,15.42,8.12,,,,,,,,,,,,,,
32324,17640,2022-07-24,,,,,10.0,,7.7,,28.0,,,,,125.0,,,,,,,
34186,16360,2022-09-08,29.5,30.188,5.095,4.914,13.634,13.703,8.116,,,,,,,,,,,,,,
33945,18360,2022-12-22,27.1,28.9,4.5,5.1,25.5,25.8,7.96,7.95,39.5,,0.0,0.0,0.0,,,,1050.0,,,,
33945,18360,2023-01-17,26.1,27.9,5.4,5.2,25.3,25.6,7.97,7.9,40.0,,,,,,,,,,,,
34705,17738,2022-12-18,29.2,30.0,4.766666667,5.85,,,7.4,6.8,35.0,,,,,,,,,,,,
31447,16267,2022-11-12,28.0,31.0,,,33.0,,7.9,8.6,35.0,,,,,,,,,,,,
6,15756,2023-04-07,27.345,28.636,3.312,3.991,13.601,13.311,7.698,8.703,35.0,,,,,,,,,,,,
13266,16563,2022-08-19,27.0,29.0,,,17.0,17.0,8.0,,45.0,,,,,,,,,,,,
38250,19684,2023-03-28,,,,,32.0,,8.3,8.4,55.0,,,,,,,,,,,,
35546,18395,2022-10-21,27.622,,5.068,,19.286,,8.283,,,,0.001,,0.025,124.0,3400.0,500.0,2900.0,8.0,166.0,55.0,180000.0
31451,14583,2022-06-04,27.0,29.0,,,30.0,30.0,8.0,8.1,90.0,,,,,,,,,,,,
7369,16334,2022-10-10,29.1,29.3,5.13,6.36,29.0,30.0,8.1,8.1,,,,,,,,,,,,,230000.0
32216,19529,2022-07-14,26.669,28.076,3.805,6.009,7.302,6.895,8.136,,,,,,,,,,,,,,
36250,21659,2022-07-25,,,,,17.0,,7.9,,40.0,,,,,,,,,,,,
38252,14630,2023-06-15,,27.7,,4.2,34.0,,7.6,7.9,32.5,,,,6.0,,,,,,,,60000.0
32245,18028,2022-06-18,27.9,28.7,5.0,6.0,21.0,21.0,7.98,,,,,,,,,,,,,,
35566,17405,2023-01-06,28.9,30.0,4.9,5.3,14.0,13.0,7.8,8.3,32.5,,,,,,,,,,,,
24271,16961,2021-06-22,28.363,30.83,3.234,4.511,1.482,1.51,6.966,,,,,0.01,0.01,224.0,,,,24.0,200.0,30.34,260000.0
13249,19049,2022-08-08,28.441,30.387,5.826,6.852,14.878,15.439,7.82,8.182,32.5,,,,,,,,,,,,
32398,9098,2022-09-18,27.558,30.06,5.784,4.203,15.181,14.511,7.434,,,,,,,,,,,,,,
37209,19077,2023-05-16,27.762,,4.891,,15.924,,7.915,,,,,,,,,,,,,,
30343,12865,2023-04-22,30.0,32.0,,,,,,,,,,,,,,,,,,,
14349,12863,2023-02-05,,29.2,,4.0,,,,7.8,30.0,,,,,,,,,,,,
34733,19303,2022-10-11,29.0,30.733333333,3.4,3.416666667,,,7.7,7.7,40.0,,,,,,,,,,,,
38250,19684,2023-03-13,,,,,30.0,,8.1,,,,,,,,,,,,,,
34728,9090,2022-09-29,24.4,29.233333333,4.1,4.833333333,,,7.7,8.5,30.0,,,,,,,,,,,,
18397,20616,2021-12-30,29.0,30.0,5.32,4.42,,29.0,7.64,8.0,,,,,,,,,,,,,
34726,20978,2022-09-06,25.2,26.5,5.666666667,8.3,,,7.566666667,8.6,65.0,,,,,,,,,,,,
19189,15775,2022-05-20,28.7,29.8,4.9,4.5,25.0,23.0,,,32.5,,,,,,,,,,,,
38297,15015,2023-05-16,26.535,29.337,4.316,4.76,21.713,21.944,7.626,,,,,,,,,,,,,,
34727,15970,2022-08-03,24.2,25.5,5.7,7.8,,,8.5,8.8,80.0,,,,,,,,,,,,
32196,20857,2022-06-29,25.8,,5.1,,22.0,,8.31,,,,,,,,,,,,,,
35568,15869,2022-12-10,28.275,28.845,5.354,5.099,17.674,17.579,8.201,8.397,35.0,,,,,,,,,,,,
36832,20660,2022-12-02,28.5,30.5,4.47,4.45,33.0,,7.4,,45.0,,,,,,,,,,,,
12541,18674,2022-08-07,26.3,29.6,,,,,7.7,,36.5,,,,,,,,,,,,
12542,14822,2022-07-28,26.1,28.9,,,,,7.7,,35.5,,,,,,,,,,,,
34725,16154,2022-12-17,29.3,31.0,4.466666667,4.8,,,8.0,8.4,30.0,,,,,,,,,,,,
36117,16398,2022-10-12,27.0,,,,37.0,,7.7,,35.0,,,,,,,,,,,,
32218,16251,2022-06-22,27.645,28.214,4.835,6.06,22.582,23.063,7.554,,,,0.045,,0.072,162.0,3500.0,700.0,2800.0,,162.0,83.0,540000.0
3,17639,2022-04-24,28.491,31.604,4.172,5.84,14.53,14.284,7.715,8.028,25.0,,,,,,,,,,,,
20106,19433,2022-05-28,28.0,31.0,,,22.0,22.0,8.0,8.3,32.5,,,,,,,,,,,,
36830,19681,2022-12-29,27.7,28.8,3.68,3.74,29.4,,7.36,,32.5,,0.058,75.0,0.0,160.0,5050.0,320.0,1239.0,0.0,160.0,142.0,980000.3
39614,20943,2023-06-15,27.84,6.72,5.11,5.11,19.3,21.7,8.23,8.31,,,,,,,,,,,,,
32200,21688,2022-07-25,25.6,27.6,,6.0,25.0,25.0,7.55,,,,,,2.12,136.0,6.515,1.212,5.303,24.0,112.0,98.59,
